step,epoch,step_in_epoch,probe/is_eval,sys/effective_batch_size,sys/device_batch_size,train/loss,sys/time_per_step_ms,sys/peak_memory_mb,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
55,1,55.0,0.0,32.0,32.0,0.6903076171875,95.59301499393769,4584.76611328125,,,,,
56,1,56.0,0.0,32.0,32.0,0.7314453125,93.25278899632394,4584.76611328125,,,,,
57,1,57.0,0.0,32.0,32.0,0.6978759765625,90.61200899304822,4584.76611328125,,,,,
58,1,58.0,0.0,32.0,32.0,0.6649169921875,90.6371560122352,4584.76611328125,,,,,
59,1,59.0,0.0,32.0,32.0,0.6898193359375,87.45868899859488,4584.76611328125,,,,,
60,1,60.0,0.0,32.0,32.0,0.6773681640625,88.70651700999588,4584.76611328125,,,,,
61,1,61.0,0.0,32.0,32.0,0.7060546875,90.50972099066712,4584.76611328125,,,,,
62,1,62.0,0.0,32.0,32.0,0.6524658203125,93.66150898858903,4584.76611328125,,,,,
63,1,63.0,0.0,32.0,32.0,0.68072509765625,96.58139399834909,4584.76611328125,,,,,
64,1,64.0,0.0,32.0,32.0,0.6727294921875,96.13452100893484,4584.76611328125,,,,,
65,1,65.0,0.0,32.0,32.0,0.66253662109375,95.68973301793449,4584.76611328125,,,,,
66,1,66.0,0.0,32.0,32.0,0.659423828125,93.76708799391054,4584.76611328125,,,,,
67,1,67.0,0.0,32.0,32.0,0.6812744140625,92.68631800659932,4584.76611328125,,,,,
68,1,68.0,0.0,32.0,32.0,0.698486328125,90.76295400154775,4584.76611328125,,,,,
69,1,69.0,0.0,32.0,32.0,0.64703369140625,86.66103400173597,4584.76611328125,,,,,
70,1,70.0,0.0,32.0,32.0,0.669677734375,89.8180519870948,4584.76611328125,,,,,
71,1,71.0,0.0,32.0,32.0,0.61663818359375,93.7917270057369,4584.76611328125,,,,,
72,1,72.0,0.0,32.0,32.0,0.77679443359375,92.66510399174877,4584.76611328125,,,,,
73,1,73.0,0.0,32.0,32.0,0.803802490234375,92.6699550182093,4584.76611328125,,,,,
74,1,74.0,0.0,32.0,32.0,0.65618896484375,95.08764900965616,4584.76611328125,,,,,
75,1,75.0,0.0,32.0,32.0,0.6827392578125,95.80207100952975,4584.76611328125,,,,,
76,1,76.0,0.0,32.0,32.0,0.63427734375,93.917269987287,4584.76611328125,,,,,
77,1,77.0,0.0,32.0,32.0,0.705230712890625,92.88779200869612,4584.76611328125,,,,,
78,1,78.0,0.0,26.0,26.0,0.6587289571762085,81.4938859839458,4115.55517578125,,,,,
78,1,,1.0,32.0,32.0,,81.4938859839458,4115.55517578125,0.6787003610108303,0.6222886509365506,0.6835341365461848,0.6128882811619685,0.0048337755353544
79,2,1.0,0.0,32.0,32.0,0.67132568359375,80.16842600773089,4584.76611328125,,,,,
80,2,2.0,0.0,32.0,32.0,0.610015869140625,94.2028689896688,4584.76611328125,,,,,
81,2,3.0,0.0,32.0,32.0,0.62347412109375,94.43159200600348,4584.76611328125,,,,,
82,2,4.0,0.0,32.0,32.0,0.63385009765625,92.3530759755522,4584.76611328125,,,,,
83,2,5.0,0.0,32.0,32.0,0.60791015625,92.05954999197274,4584.76611328125,,,,,
84,2,6.0,0.0,32.0,32.0,0.5809783935546875,90.57369799120352,4584.76611328125,,,,,
85,2,7.0,0.0,32.0,32.0,0.8187255859375,90.59334601624867,4584.76611328125,,,,,
86,2,8.0,0.0,32.0,32.0,0.642822265625,91.48859899141826,4584.76611328125,,,,,
87,2,9.0,0.0,32.0,32.0,0.675750732421875,90.8745429769624,4584.76611328125,,,,,
88,2,10.0,0.0,32.0,32.0,0.665802001953125,94.32134201051667,4584.76611328125,,,,,
89,2,11.0,0.0,32.0,32.0,0.590728759765625,93.43685099156572,4584.76611328125,,,,,
90,2,12.0,0.0,32.0,32.0,0.500518798828125,94.00268900208177,4584.76611328125,,,,,
91,2,13.0,0.0,32.0,32.0,0.615325927734375,95.59458401054144,4584.76611328125,,,,,
92,2,14.0,0.0,32.0,32.0,0.7766571044921875,88.19646600750275,4584.76611328125,,,,,
93,2,15.0,0.0,32.0,32.0,0.62615966796875,92.36291600973344,4584.76611328125,,,,,
94,2,16.0,0.0,32.0,32.0,0.647491455078125,92.56498902686872,4584.76611328125,,,,,
95,2,17.0,0.0,32.0,32.0,0.70330810546875,90.96521799801847,4584.76611328125,,,,,
96,2,18.0,0.0,32.0,32.0,0.55755615234375,91.17475198581816,4584.76611328125,,,,,
97,2,19.0,0.0,32.0,32.0,0.79168701171875,91.29305797978304,4584.76611328125,,,,,
98,2,20.0,0.0,32.0,32.0,0.557525634765625,91.7297980049625,4584.76611328125,,,,,
99,2,21.0,0.0,32.0,32.0,0.5771484375,93.50238100159912,4584.76611328125,,,,,
100,2,22.0,0.0,32.0,32.0,0.638427734375,94.0307870041579,4584.76611328125,,,,,
101,2,23.0,0.0,32.0,32.0,0.6251220703125,93.38446299079806,4584.76611328125,,,,,
102,2,24.0,0.0,32.0,32.0,0.63238525390625,94.17841001413764,4584.76611328125,,,,,
103,2,25.0,0.0,32.0,32.0,0.56768798828125,94.050004001474,4584.76611328125,,,,,
104,2,26.0,0.0,32.0,32.0,0.584716796875,91.13504400011152,4584.76611328125,,,,,
105,2,27.0,0.0,32.0,32.0,0.59320068359375,89.29606797755696,4584.76611328125,,,,,
106,2,28.0,0.0,32.0,32.0,0.540557861328125,92.23430001293308,4584.76611328125,,,,,
107,2,29.0,0.0,32.0,32.0,0.60675048828125,93.24343901243992,4428.63916015625,,,,,
108,2,30.0,0.0,32.0,32.0,0.610107421875,93.38113700505346,4584.76611328125,,,,,
109,2,31.0,0.0,32.0,32.0,0.5060577392578125,92.66181802377103,4584.76611328125,,,,,
110,2,32.0,0.0,32.0,32.0,0.5935821533203125,90.98851299495436,4584.76611328125,,,,,
111,2,33.0,0.0,32.0,32.0,0.61370849609375,94.6805159910582,4584.76611328125,,,,,
112,2,34.0,0.0,32.0,32.0,0.6073760986328125,93.3177350088954,4584.76611328125,,,,,
113,2,35.0,0.0,32.0,32.0,0.513519287109375,93.0671920068562,4584.76611328125,,,,,
114,2,36.0,0.0,32.0,32.0,0.60968017578125,93.62924899323843,4584.76611328125,,,,,
115,2,37.0,0.0,32.0,32.0,0.636962890625,91.37215800001286,4584.76611328125,,,,,
116,2,38.0,0.0,32.0,32.0,0.5205078125,91.10871001030318,4584.76611328125,,,,,
117,2,39.0,0.0,32.0,32.0,0.6395263671875,92.4027019937057,4584.76611328125,,,,,
118,2,40.0,0.0,32.0,32.0,0.6143798828125,91.17705500102602,4584.76611328125,,,,,
119,2,41.0,0.0,32.0,32.0,0.65106201171875,93.06046698475257,4584.76611328125,,,,,
120,2,42.0,0.0,32.0,32.0,0.6785888671875,92.58442398277111,4584.76611328125,,,,,
121,2,43.0,0.0,32.0,32.0,0.600341796875,93.482074997155,4584.76611328125,,,,,
122,2,44.0,0.0,32.0,32.0,0.65447998046875,93.82581699173898,4584.76611328125,,,,,
123,2,45.0,0.0,32.0,32.0,0.728485107421875,95.34032302326524,4584.76611328125,,,,,
124,2,46.0,0.0,32.0,32.0,0.5191650390625,92.59461500914767,4584.76611328125,,,,,
125,2,47.0,0.0,32.0,32.0,0.7152099609375,91.89704598975368,4584.76611328125,,,,,
126,2,48.0,0.0,32.0,32.0,0.597015380859375,92.23266100161707,4584.76611328125,,,,,
127,2,49.0,0.0,32.0,32.0,0.477508544921875,91.17754199542104,4584.76611328125,,,,,
128,2,50.0,0.0,32.0,32.0,0.519805908203125,92.05386499525048,4584.76611328125,,,,,
129,2,51.0,0.0,32.0,32.0,0.77496337890625,92.65128598781304,4584.76611328125,,,,,
130,2,52.0,0.0,32.0,32.0,0.468963623046875,91.63698100019246,4584.76611328125,,,,,
131,2,53.0,0.0,32.0,32.0,0.4093475341796875,93.62792698084375,4584.76611328125,,,,,
132,2,54.0,0.0,32.0,32.0,0.6442413330078125,93.30330402008258,4584.76611328125,,,,,
133,2,55.0,0.0,32.0,32.0,0.5905609130859375,92.69903899985366,4584.76611328125,,,,,
134,2,56.0,0.0,32.0,32.0,0.795562744140625,93.38994798599742,4584.76611328125,,,,,
135,2,57.0,0.0,32.0,32.0,0.6204376220703125,92.47647400479764,4584.76611328125,,,,,
136,2,58.0,0.0,32.0,32.0,0.4426422119140625,92.39061700645834,4584.76611328125,,,,,
137,2,59.0,0.0,32.0,32.0,0.5392608642578125,93.22176000569016,4584.76611328125,,,,,
138,2,60.0,0.0,32.0,32.0,0.6191558837890625,91.95022398489527,4584.76611328125,,,,,
139,2,61.0,0.0,32.0,32.0,0.54608154296875,92.17695298139006,4584.76611328125,,,,,
140,2,62.0,0.0,32.0,32.0,0.491973876953125,91.51658602058887,4584.76611328125,,,,,
141,2,63.0,0.0,32.0,32.0,0.7612457275390625,93.00345700467004,4584.76611328125,,,,,
142,2,64.0,0.0,32.0,32.0,0.44879150390625,93.0172889784444,4584.76611328125,,,,,
143,2,65.0,0.0,32.0,32.0,0.5537948608398438,92.97509997850284,4584.76611328125,,,,,
144,2,66.0,0.0,32.0,32.0,0.7794647216796875,92.6855669822544,4584.76611328125,,,,,
145,2,67.0,0.0,32.0,32.0,0.517852783203125,93.15600898116828,4584.76611328125,,,,,
146,2,68.0,0.0,32.0,32.0,0.6735382080078125,86.46264899289235,4584.76611328125,,,,,
147,2,69.0,0.0,32.0,32.0,0.7567367553710938,93.86619800352491,4584.76611328125,,,,,
148,2,70.0,0.0,32.0,32.0,0.781707763671875,88.93097398686223,4584.76611328125,,,,,
149,2,71.0,0.0,32.0,32.0,0.482879638671875,93.8507840037346,4584.76611328125,,,,,
150,2,72.0,0.0,32.0,32.0,0.5150146484375,94.16862699436024,4584.76611328125,,,,,
151,2,73.0,0.0,32.0,32.0,0.49407958984375,93.445207021432,4584.76611328125,,,,,
152,2,74.0,0.0,32.0,32.0,0.60040283203125,92.04969002166764,4584.76611328125,,,,,
153,2,75.0,0.0,32.0,32.0,0.635467529296875,92.8678069903981,4584.76611328125,,,,,
154,2,76.0,0.0,32.0,32.0,0.552978515625,93.53966999333352,4584.76611328125,,,,,
155,2,77.0,0.0,32.0,32.0,0.626220703125,92.30803701211698,4584.76611328125,,,,,
156,2,78.0,0.0,26.0,26.0,0.4758488535881042,80.92957802000456,4115.55517578125,,,,,
156,2,,1.0,32.0,32.0,,80.92957802000456,4115.55517578125,0.7111913357400722,0.5653041402498881,0.7718875502008032,0.4917345425257316,0.060696214460731
157,3,1.0,0.0,32.0,32.0,0.569000244140625,80.12999000493437,4584.76611328125,,,,,
158,3,2.0,0.0,32.0,32.0,0.556640625,91.82345098815858,4584.76611328125,,,,,
159,3,3.0,0.0,32.0,32.0,0.5560302734375,92.30202401522548,4584.76611328125,,,,,
160,3,4.0,0.0,32.0,32.0,0.538818359375,93.12328399391843,4584.76611328125,,,,,
161,3,5.0,0.0,32.0,32.0,0.45269775390625,92.94513901113532,4584.76611328125,,,,,
162,3,6.0,0.0,32.0,32.0,0.4473876953125,93.19308900739998,4584.76611328125,,,,,
163,3,7.0,0.0,32.0,32.0,0.4805450439453125,91.88322100089864,4584.76611328125,,,,,
164,3,8.0,0.0,32.0,32.0,0.5348358154296875,92.08919398952276,4584.76611328125,,,,,
165,3,9.0,0.0,32.0,32.0,0.4499969482421875,92.4411290034186,4584.76611328125,,,,,
166,3,10.0,0.0,32.0,32.0,0.5399017333984375,91.17319399956614,4584.76611328125,,,,,
167,3,11.0,0.0,32.0,32.0,0.3536224365234375,94.62752399849704,4584.76611328125,,,,,
168,3,12.0,0.0,32.0,32.0,0.402496337890625,93.05034199496733,4584.76611328125,,,,,
169,3,13.0,0.0,32.0,32.0,0.36016845703125,92.94655398116448,4584.76611328125,,,,,
170,3,14.0,0.0,32.0,32.0,0.3246612548828125,92.80507799121553,4584.76611328125,,,,,
171,3,15.0,0.0,32.0,32.0,0.492034912109375,92.2782220004592,4584.76611328125,,,,,
172,3,16.0,0.0,32.0,32.0,0.5184326171875,93.67544000269844,4584.76611328125,,,,,
173,3,17.0,0.0,32.0,32.0,0.398895263671875,92.15333801694214,4584.76611328125,,,,,
174,3,18.0,0.0,32.0,32.0,0.6409149169921875,92.2435440006666,4584.76611328125,,,,,
175,3,19.0,0.0,32.0,32.0,0.5339431762695312,93.14536000601947,4584.76611328125,,,,,
176,3,20.0,0.0,32.0,32.0,0.3553009033203125,91.0932130063884,4584.76611328125,,,,,
177,3,21.0,0.0,32.0,32.0,0.2477645874023437,92.62463601771742,4584.76611328125,,,,,
178,3,22.0,0.0,32.0,32.0,0.562957763671875,93.47064400208184,4584.76611328125,,,,,
179,3,23.0,0.0,32.0,32.0,0.7248382568359375,92.42199501022696,4584.76611328125,,,,,
180,3,24.0,0.0,32.0,32.0,0.4926910400390625,93.78529599052854,4584.76611328125,,,,,
181,3,25.0,0.0,32.0,32.0,0.6465835571289062,89.55763897392899,4584.76611328125,,,,,
182,3,26.0,0.0,32.0,32.0,0.5059127807617188,93.58313999837264,4584.76611328125,,,,,
183,3,27.0,0.0,32.0,32.0,0.5169906616210938,94.27937801228836,4584.76611328125,,,,,
184,3,28.0,0.0,32.0,32.0,0.4606704711914062,93.2474700093735,4584.76611328125,,,,,
185,3,29.0,0.0,32.0,32.0,0.4273681640625,92.24509799969384,4584.76611328125,,,,,
186,3,30.0,0.0,32.0,32.0,0.3407745361328125,93.177007016493,4584.76611328125,,,,,
187,3,31.0,0.0,32.0,32.0,0.3519973754882812,92.34999801265076,4584.76611328125,,,,,
188,3,32.0,0.0,32.0,32.0,0.4649810791015625,91.11431799829006,4584.76611328125,,,,,
189,3,33.0,0.0,32.0,32.0,0.4818878173828125,92.90811599930748,4584.76611328125,,,,,
190,3,34.0,0.0,32.0,32.0,0.4093017578125,93.6750389810186,4584.76611328125,,,,,
191,3,35.0,0.0,32.0,32.0,0.5247039794921875,90.98996099783108,4584.76611328125,,,,,
192,3,36.0,0.0,32.0,32.0,0.41448974609375,93.22055798838846,4584.76611328125,,,,,
193,3,37.0,0.0,32.0,32.0,0.395660400390625,92.96383400214836,4584.76611328125,,,,,
194,3,38.0,0.0,32.0,32.0,0.4977264404296875,86.42372000031173,4251.8818359375,,,,,
195,3,39.0,0.0,32.0,32.0,0.3356170654296875,93.76924199750648,4584.76611328125,,,,,
196,3,40.0,0.0,32.0,32.0,0.3788986206054687,92.74231901508756,4584.76611328125,,,,,
197,3,41.0,0.0,32.0,32.0,0.59954833984375,92.56530599668622,4544.05126953125,,,,,
198,3,42.0,0.0,32.0,32.0,0.5552978515625,94.38983400468716,4584.76611328125,,,,,
199,3,43.0,0.0,32.0,32.0,0.2742767333984375,91.5747669932898,4584.76611328125,,,,,
200,3,44.0,0.0,32.0,32.0,0.464111328125,92.48827400733715,4584.76611328125,,,,,
201,3,45.0,0.0,32.0,32.0,0.3078765869140625,93.00976400845684,4584.76611328125,,,,,
202,3,46.0,0.0,32.0,32.0,0.4133987426757812,91.88797400565818,4584.76611328125,,,,,
203,3,47.0,0.0,32.0,32.0,0.4901695251464844,93.35781700792722,4584.76611328125,,,,,
204,3,48.0,0.0,32.0,32.0,0.3009567260742187,91.85025401529856,4584.76611328125,,,,,
205,3,49.0,0.0,32.0,32.0,0.4745864868164062,92.74596499744804,4584.76611328125,,,,,
206,3,50.0,0.0,32.0,32.0,0.7372207641601562,91.65605599991976,4584.76611328125,,,,,
207,3,51.0,0.0,32.0,32.0,0.52532958984375,92.64893300132826,4584.76611328125,,,,,
208,3,52.0,0.0,32.0,32.0,0.3922576904296875,92.80553000280634,4584.76611328125,,,,,
209,3,53.0,0.0,32.0,32.0,0.5415191650390625,92.62797801056875,4584.76611328125,,,,,
210,3,54.0,0.0,32.0,32.0,0.3130264282226562,92.84034301526845,4584.76611328125,,,,,
211,3,55.0,0.0,32.0,32.0,0.39068603515625,93.19412198965438,4584.76611328125,,,,,
212,3,56.0,0.0,32.0,32.0,0.401519775390625,88.6316169926431,4584.76611328125,,,,,
213,3,57.0,0.0,32.0,32.0,0.3372879028320312,92.70635098800994,4584.76611328125,,,,,
214,3,58.0,0.0,32.0,32.0,0.33343505859375,92.26886302349158,4584.76611328125,,,,,
215,3,59.0,0.0,32.0,32.0,0.50897216796875,92.51479001250118,4584.76611328125,,,,,
216,3,60.0,0.0,32.0,32.0,0.3872528076171875,92.35026000533252,4584.76611328125,,,,,
217,3,61.0,0.0,32.0,32.0,0.4016342163085937,93.50025100866333,4584.76611328125,,,,,
218,3,62.0,0.0,32.0,32.0,0.4247360229492187,91.66594900307246,4584.76611328125,,,,,
219,3,63.0,0.0,32.0,32.0,0.4033966064453125,92.14752502157351,4584.76611328125,,,,,
220,3,64.0,0.0,32.0,32.0,0.4476470947265625,93.32950800308026,4584.76611328125,,,,,
221,3,65.0,0.0,32.0,32.0,0.4723968505859375,92.25876399432308,4584.76611328125,,,,,
222,3,66.0,0.0,32.0,32.0,0.4260025024414062,92.31506902142428,4584.76611328125,,,,,
223,3,67.0,0.0,32.0,32.0,0.3698043823242187,93.60309600015172,4584.76611328125,,,,,
224,3,68.0,0.0,32.0,32.0,0.47418212890625,90.6249739928171,4584.76611328125,,,,,
225,3,69.0,0.0,32.0,32.0,0.2486495971679687,92.86010099458508,4584.76611328125,,,,,
226,3,70.0,0.0,32.0,32.0,0.3470458984375,93.79097499186172,4584.76611328125,,,,,
227,3,71.0,0.0,32.0,32.0,0.34979248046875,92.17087499564514,4584.76611328125,,,,,
228,3,72.0,0.0,32.0,32.0,0.3870468139648437,93.07527798227966,4584.76611328125,,,,,
229,3,73.0,0.0,32.0,32.0,0.4893074035644531,93.40345399687068,4584.76611328125,,,,,
230,3,74.0,0.0,32.0,32.0,0.4418487548828125,90.89892299380152,4584.76611328125,,,,,
231,3,75.0,0.0,32.0,32.0,0.31195068359375,92.81113400356844,4584.76611328125,,,,,
232,3,76.0,0.0,32.0,32.0,0.4407119750976562,92.56876300787552,4584.76611328125,,,,,
233,3,77.0,0.0,32.0,32.0,0.3857498168945312,92.234487994574,4584.76611328125,,,,,
234,3,78.0,0.0,26.0,26.0,0.4274057149887085,81.70101401628926,4115.55517578125,,,,,
234,3,,1.0,32.0,32.0,,81.70101401628926,4115.55517578125,0.7256317689530686,0.5988665786054399,0.88714859437751,0.2796251590435321,0.1615168254244414
235,4,1.0,0.0,32.0,32.0,0.2671890258789062,80.21672099130228,4584.76611328125,,,,,
236,4,2.0,0.0,32.0,32.0,0.4609832763671875,91.78297300240956,4584.76611328125,,,,,
237,4,3.0,0.0,32.0,32.0,0.373046875,92.38966001430526,4584.76611328125,,,,,
238,4,4.0,0.0,32.0,32.0,0.3523406982421875,92.3983710235916,4584.76611328125,,,,,
239,4,5.0,0.0,32.0,32.0,0.3868026733398437,91.50976900127716,4584.76611328125,,,,,
240,4,6.0,0.0,32.0,32.0,0.3221969604492187,89.17769801337272,4584.76611328125,,,,,
241,4,7.0,0.0,32.0,32.0,0.3653030395507812,93.13801600364968,4584.76611328125,,,,,
242,4,8.0,0.0,32.0,32.0,0.277679443359375,91.256068990333,4584.76611328125,,,,,
243,4,9.0,0.0,32.0,32.0,0.22021484375,93.61645398894323,4584.76611328125,,,,,
244,4,10.0,0.0,32.0,32.0,0.475921630859375,95.31965499627404,4584.76611328125,,,,,
245,4,11.0,0.0,32.0,32.0,0.3158950805664062,92.8289110015612,4584.76611328125,,,,,
246,4,12.0,0.0,32.0,32.0,0.1589202880859375,93.64784098579548,4584.76611328125,,,,,
247,4,13.0,0.0,32.0,32.0,0.2314529418945312,93.05314801167695,4584.76611328125,,,,,
248,4,14.0,0.0,32.0,32.0,0.20892333984375,87.51534001203254,4584.76611328125,,,,,
249,4,15.0,0.0,32.0,32.0,0.4364051818847656,92.48506999574602,4584.76611328125,,,,,
250,4,16.0,0.0,32.0,32.0,0.2501449584960937,91.22215601382776,4584.76611328125,,,,,
251,4,17.0,0.0,32.0,32.0,0.2430076599121093,90.68578400183468,4584.76611328125,,,,,
252,4,18.0,0.0,32.0,32.0,0.1550102233886718,92.7872890024446,4584.76611328125,,,,,
253,4,19.0,0.0,32.0,32.0,0.2278366088867187,92.3437970050145,4584.76611328125,,,,,
254,4,20.0,0.0,32.0,32.0,0.2559738159179687,93.11105697997846,4584.76611328125,,,,,
255,4,21.0,0.0,32.0,32.0,0.3188934326171875,93.84687402052803,4584.76611328125,,,,,
256,4,22.0,0.0,32.0,32.0,0.1562538146972656,94.23407600843348,4584.76611328125,,,,,
257,4,23.0,0.0,32.0,32.0,0.1586856842041015,92.60581998387352,4584.76611328125,,,,,
258,4,24.0,0.0,32.0,32.0,0.171630859375,93.32194298622198,4584.76611328125,,,,,
259,4,25.0,0.0,32.0,32.0,0.3425025939941406,93.17063700291328,4584.76611328125,,,,,
260,4,26.0,0.0,32.0,32.0,0.2056045532226562,90.2287049975712,4584.76611328125,,,,,
261,4,27.0,0.0,32.0,32.0,0.2666702270507812,92.16202999232335,4584.76611328125,,,,,
262,4,28.0,0.0,32.0,32.0,0.2337455749511718,91.62171400384976,4584.76611328125,,,,,
263,4,29.0,0.0,32.0,32.0,0.2906665802001953,92.39990200148895,4584.76611328125,,,,,
264,4,30.0,0.0,32.0,32.0,0.0981121063232421,93.1751570024062,4584.76611328125,,,,,
265,4,31.0,0.0,32.0,32.0,0.2434577941894531,92.61551199597308,4584.76611328125,,,,,
266,4,32.0,0.0,32.0,32.0,0.1713581085205078,92.99753501545638,4584.76611328125,,,,,
267,4,33.0,0.0,32.0,32.0,0.2201614379882812,93.6986339802388,4584.76611328125,,,,,
268,4,34.0,0.0,32.0,32.0,0.3095226287841797,92.60240400908516,4584.76611328125,,,,,
269,4,35.0,0.0,32.0,32.0,0.2922649383544922,92.77390199713408,4584.76611328125,,,,,
270,4,36.0,0.0,32.0,32.0,0.2334365844726562,91.45792599883862,4584.76611328125,,,,,
271,4,37.0,0.0,32.0,32.0,0.353179931640625,92.04141100053675,4584.76611328125,,,,,
272,4,38.0,0.0,32.0,32.0,0.129180908203125,92.21970199723728,4584.76611328125,,,,,
273,4,39.0,0.0,32.0,32.0,0.1807518005371093,92.04417598084548,4584.76611328125,,,,,
274,4,40.0,0.0,32.0,32.0,0.0918464660644531,93.16446899902076,4584.76611328125,,,,,
275,4,41.0,0.0,32.0,32.0,0.1005096435546875,92.7561309945304,4584.76611328125,,,,,
