step,epoch,step_in_epoch,probe/is_eval,sys/effective_batch_size,sys/device_batch_size,train/loss,sys/time_per_step_ms,sys/peak_memory_mb,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
63,1,63.0,0.0,32.0,32.0,0.3871239423751831,137.22947001224384,7769.0400390625,,,,,
64,1,64.0,0.0,32.0,32.0,0.5810725688934326,140.92648698715493,7769.0400390625,,,,,
65,1,65.0,0.0,32.0,32.0,0.5054059624671936,139.5823000348173,7769.0400390625,,,,,
66,1,66.0,0.0,32.0,32.0,0.5463371276855469,136.77387102507055,7769.0400390625,,,,,
67,1,67.0,0.0,32.0,32.0,0.5234193801879883,138.80848803091794,7769.0400390625,,,,,
68,1,68.0,0.0,32.0,32.0,0.3751775026321411,138.1753790192306,7769.0400390625,,,,,
69,1,69.0,0.0,32.0,32.0,0.5004425048828125,138.00544501282275,7769.0400390625,,,,,
70,1,70.0,0.0,32.0,32.0,0.4906393587589264,140.26281499536708,7769.0400390625,,,,,
71,1,71.0,0.0,32.0,32.0,0.6430777311325073,139.1219689976424,7769.0400390625,,,,,
72,1,72.0,0.0,32.0,32.0,0.7530356049537659,139.32792498962954,7769.0400390625,,,,,
73,1,73.0,0.0,32.0,32.0,0.774317741394043,141.90504903672263,7769.0400390625,,,,,
74,1,74.0,0.0,32.0,32.0,0.5827078223228455,141.50776498718187,7769.0400390625,,,,,
75,1,75.0,0.0,32.0,32.0,0.3658062815666199,135.16884297132492,7769.0400390625,,,,,
76,1,76.0,0.0,32.0,32.0,0.3611246943473816,134.32472699787468,7769.0400390625,,,,,
77,1,77.0,0.0,32.0,32.0,0.6089133620262146,143.296341993846,7769.0400390625,,,,,
78,1,78.0,0.0,26.0,26.0,0.4290182292461395,121.21056101750582,6848.248046875,,,,,
78,1,,1.0,32.0,32.0,,121.21056101750582,6848.248046875,0.7689530685920578,0.4999571707513597,0.8441767068273093,0.3803472652649268,0.0752236382352514
79,2,1.0,0.0,32.0,32.0,0.5069333910942078,136.40476000728086,7769.0400390625,,,,,
80,2,2.0,0.0,32.0,32.0,0.2828366756439209,146.13022498087958,7769.0400390625,,,,,
81,2,3.0,0.0,32.0,32.0,0.3514934182167053,137.851100997068,7769.0400390625,,,,,
82,2,4.0,0.0,32.0,32.0,0.4744403958320617,134.7961249994114,7769.0400390625,,,,,
83,2,5.0,0.0,32.0,32.0,0.3990345895290375,138.6458110064268,7769.0400390625,,,,,
84,2,6.0,0.0,32.0,32.0,0.4529463052749634,135.92137198429555,7769.0400390625,,,,,
85,2,7.0,0.0,32.0,32.0,0.4100110530853271,143.32392200594768,7769.0400390625,,,,,
86,2,8.0,0.0,32.0,32.0,0.4178133606910705,139.8911079741083,7769.0400390625,,,,,
87,2,9.0,0.0,32.0,32.0,0.5279630422592163,147.4206920247525,7769.0400390625,,,,,
88,2,10.0,0.0,32.0,32.0,0.4201321303844452,137.82237900886685,7769.0400390625,,,,,
89,2,11.0,0.0,32.0,32.0,0.3496417999267578,135.74702094774693,7769.0400390625,,,,,
90,2,12.0,0.0,32.0,32.0,0.4294033646583557,137.34347803983837,7769.0400390625,,,,,
91,2,13.0,0.0,32.0,32.0,0.2684132754802704,138.060143974144,7769.0400390625,,,,,
92,2,14.0,0.0,32.0,32.0,0.4061877727508545,139.9025620194152,7769.0400390625,,,,,
93,2,15.0,0.0,32.0,32.0,0.292348563671112,145.4246590146795,7769.0400390625,,,,,
94,2,16.0,0.0,32.0,32.0,0.4645551145076751,145.09166800417006,7769.0400390625,,,,,
95,2,17.0,0.0,32.0,32.0,0.5912452936172485,141.0160110099241,7769.0400390625,,,,,
96,2,18.0,0.0,32.0,32.0,0.3659064173698425,134.53273999039084,7769.0400390625,,,,,
97,2,19.0,0.0,32.0,32.0,0.7196229696273804,139.302249008324,7769.0400390625,,,,,
98,2,20.0,0.0,32.0,32.0,0.3813419938087463,138.01400497322902,7769.0400390625,,,,,
99,2,21.0,0.0,32.0,32.0,0.4511438012123108,139.69538599485531,7769.0400390625,,,,,
100,2,22.0,0.0,32.0,32.0,0.3310512900352478,141.45755901699886,7769.0400390625,,,,,
101,2,23.0,0.0,32.0,32.0,0.3384427726268768,143.5963480034843,7769.0400390625,,,,,
102,2,24.0,0.0,32.0,32.0,0.3957802653312683,138.6399359907955,7769.0400390625,,,,,
103,2,25.0,0.0,32.0,32.0,0.3025977313518524,137.3986559920013,7769.0400390625,,,,,
104,2,26.0,0.0,32.0,32.0,0.3745228052139282,139.97122197179124,7769.0400390625,,,,,
105,2,27.0,0.0,32.0,32.0,0.2500836849212646,137.48185901204124,7769.0400390625,,,,,
106,2,28.0,0.0,32.0,32.0,0.1732513159513473,140.024179010652,7769.0400390625,,,,,
107,2,29.0,0.0,32.0,32.0,0.3348134756088257,181.9858160451986,7463.01904296875,,,,,
108,2,30.0,0.0,32.0,32.0,0.3385878801345825,136.6533850086853,7769.0400390625,,,,,
109,2,31.0,0.0,32.0,32.0,0.3037542700767517,136.65759901050478,7769.0400390625,,,,,
110,2,32.0,0.0,32.0,32.0,0.5073610544204712,135.62771497527137,7769.0400390625,,,,,
111,2,33.0,0.0,32.0,32.0,0.3864145278930664,141.33639895590022,7769.0400390625,,,,,
112,2,34.0,0.0,32.0,32.0,0.3520733118057251,136.83582603698596,7769.0400390625,,,,,
113,2,35.0,0.0,32.0,32.0,0.5128494501113892,162.56482899188995,7769.0400390625,,,,,
114,2,36.0,0.0,32.0,32.0,0.5900931358337402,137.93882098980248,7769.0400390625,,,,,
115,2,37.0,0.0,32.0,32.0,0.536038875579834,136.4880710025318,7769.0400390625,,,,,
116,2,38.0,0.0,32.0,32.0,0.294639378786087,135.71350800339133,7769.0400390625,,,,,
117,2,39.0,0.0,32.0,32.0,0.4650611281394958,135.78139897435904,7769.0400390625,,,,,
118,2,40.0,0.0,32.0,32.0,0.3440686166286468,140.85960196098313,7769.0400390625,,,,,
119,2,41.0,0.0,32.0,32.0,0.2723018825054168,140.90997399762273,7769.0400390625,,,,,
120,2,42.0,0.0,32.0,32.0,0.4087537229061126,146.31353097502142,7769.0400390625,,,,,
121,2,43.0,0.0,32.0,32.0,0.4364048838615417,141.62805397063494,7769.0400390625,,,,,
122,2,44.0,0.0,32.0,32.0,0.4601305723190307,138.06104403920472,7769.0400390625,,,,,
123,2,45.0,0.0,32.0,32.0,0.2919356524944305,136.11243100604042,7769.0400390625,,,,,
124,2,46.0,0.0,32.0,32.0,0.3334962427616119,136.83880801545456,7769.0400390625,,,,,
125,2,47.0,0.0,32.0,32.0,0.4171369671821594,138.6854299926199,7769.0400390625,,,,,
126,2,48.0,0.0,32.0,32.0,0.3710327446460724,141.43795799463987,7769.0400390625,,,,,
127,2,49.0,0.0,32.0,32.0,0.3116970658302307,145.02980996621773,7769.0400390625,,,,,
128,2,50.0,0.0,32.0,32.0,0.2410934120416641,141.72317500924692,7769.0400390625,,,,,
129,2,51.0,0.0,32.0,32.0,0.4797619581222534,139.15356097277254,7769.0400390625,,,,,
130,2,52.0,0.0,32.0,32.0,0.2616183161735534,136.47799304453656,7769.0400390625,,,,,
131,2,53.0,0.0,32.0,32.0,0.4204953014850616,137.92759395437315,7769.0400390625,,,,,
132,2,54.0,0.0,32.0,32.0,0.4296516180038452,137.63477798784152,7769.0400390625,,,,,
133,2,55.0,0.0,32.0,32.0,0.4579675197601318,140.29963704524562,7769.0400390625,,,,,
134,2,56.0,0.0,32.0,32.0,0.3430295586585998,144.1231200005859,7769.0400390625,,,,,
135,2,57.0,0.0,32.0,32.0,0.3875866830348968,141.62511995527893,7769.0400390625,,,,,
136,2,58.0,0.0,32.0,32.0,0.3803816437721252,139.05138697009534,7769.0400390625,,,,,
137,2,59.0,0.0,32.0,32.0,0.2485930919647216,135.50915999803692,7769.0400390625,,,,,
138,2,60.0,0.0,32.0,32.0,0.3908818364143371,140.02755604451522,7769.0400390625,,,,,
139,2,61.0,0.0,32.0,32.0,0.4600227475166321,139.33733600424603,7769.0400390625,,,,,
140,2,62.0,0.0,32.0,32.0,0.4892241358757019,137.93935702415183,7769.0400390625,,,,,
141,2,63.0,0.0,32.0,32.0,0.3889639973640442,144.47048102738336,7769.0400390625,,,,,
142,2,64.0,0.0,32.0,32.0,0.2607095837593078,139.40802298020571,7650.2841796875,,,,,
143,2,65.0,0.0,32.0,32.0,0.2583834826946258,139.26084799459204,7769.0400390625,,,,,
144,2,66.0,0.0,32.0,32.0,0.3750253617763519,140.0992600247264,7769.0400390625,,,,,
145,2,67.0,0.0,32.0,32.0,0.3994337618350982,138.2525970111601,7769.0400390625,,,,,
146,2,68.0,0.0,32.0,32.0,0.499401330947876,138.90040601836515,7769.0400390625,,,,,
147,2,69.0,0.0,32.0,32.0,0.4745014905929565,136.36060996213928,7769.0400390625,,,,,
148,2,70.0,0.0,32.0,32.0,0.4305048882961273,145.46863903524354,7769.0400390625,,,,,
149,2,71.0,0.0,32.0,32.0,0.4163661599159241,142.25809497293085,7769.0400390625,,,,,
150,2,72.0,0.0,32.0,32.0,0.4100136756896972,143.32477399148047,7769.0400390625,,,,,
151,2,73.0,0.0,32.0,32.0,0.3140724897384643,137.92505400488153,7769.0400390625,,,,,
152,2,74.0,0.0,32.0,32.0,0.4692249894142151,138.3129609748721,7769.0400390625,,,,,
153,2,75.0,0.0,32.0,32.0,0.3526246547698974,138.09862604830414,7769.0400390625,,,,,
154,2,76.0,0.0,32.0,32.0,0.278579980134964,140.53556701401249,7769.0400390625,,,,,
155,2,77.0,0.0,32.0,32.0,0.365581750869751,144.59787996020168,7769.0400390625,,,,,
156,2,78.0,0.0,26.0,26.0,0.4314350485801697,121.82068999391048,6848.248046875,,,,,
156,2,,1.0,32.0,32.0,,121.82068999391048,6848.248046875,0.7509025270758123,0.5306360556019677,0.8979919678714859,0.2486622609580174,0.1470894407956736
